guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Unused,Unused,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Arabic,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,LatinAmericanSpanish
6aa10ad3-321c-435a-985d-7640f5abcadf,474743110,Item_IT_417,減気弾,Exhaust Ammo,Léthargique,P fatica,Ermüdungsmunition,Munición de fatiga,Cнаряды усталости,Amun. wyczerpująca,,,Munição Exaustiva,멸기탄,減氣彈,减气弹,,,,,,,,ذخيرة الإرهاق,,,,,,,,,,,Bala fatiga
e3b305d9-fbb7-400e-b130-44fa02ed066e,3145253699,Item_IT_EXP_417,"モンスターのスタミナを奪う
特殊な弾。","Ammo that drains a monster's
stamina.","Munition qui draine l'endurance
des monstres.","Proiettili che abbassano
la resistenza dei mostri.","Munition, die die Ausdauer eines
Monsters schrittweise schwächt.","Munición que reduce
la resistencia del objetivo.","Снаряды, которые лишают
монстра выносливости.","Amunicja zmniejszająca
wytrzymałość potwora.",,,"Munição que drena o vigor de
um monstro.","몬스터의 스태미나를 빼앗는
특수한 탄.",可奪取魔物耐力的特殊彈藥。,可以削减怪物耐力的特殊弹药。,,,,,,,,"ذخيرة تستنزف
قوة تحمل الوحش.",,,,,,,,,,,"Munición que reduce
la resistencia del objetivo."
b7767066-6a17-4682-be94-c1b1a60df1c1,3686905684,Item_IT_457,スリンガー大こやし弾,Large Dung Pod,Grande capsule de bouse,Baccello letame grande,Große Dungkapsel,Cápsula boñiga grande,Бол. снаряд из помёта,Duży gnojowy strąk,,,Cápsula de Esterco Grande,슬링어 대형거름탄,投射器大異臭彈,投射器大异臭弹,,,,,,,,كبسولة روث كبيرة,,,,,,,,,,,Cápsula boñiga grande
17dfe549-2bf3-4ac0-87d8-ad6928e71f1e,3190254249,Item_IT_EXP_457,"スリンガーで発射し、広い範囲で
異臭を発する。周囲のモンスターが
嫌がって逃げ出す効果がある。","Slinger ammo that releases a
strong odor on impact, causing
any surrounding monsters to flee.","Munition pour fronde.
Émet une forte odeur qui fait
fuir les monstres alentour.","Munizioni per la fionda.
Il loro odore pungente mette
in fuga i mostri nelle vicinanze.","Schleudermunition, die so stark
riecht, dass alle Monster im
Umkreis die Flucht ergreifen.","Munición de eslinga que emite un
olor penetrante al impactar. Repele
a los monstruos cercanos.","Снаряд для самострела. При ударе
издаёт сильный неприятный запах,
распугивая окружающих монстров.","Amunicja do procy wydzielająca
po uderzeniu intensywny smród.
Odpędza znajdujące się w pobliżu potwory.",,,"Munição de Atiradeira que
libera um forte odor no impacto.
Afugenta os monstros ao redor.","슬링어로 발사해 넓은 범위에서
악취가 난다. 몬스터를
도망가게 만드는 효과가 있다.","投射器彈藥，會在大範圍散發異臭，
使周圍的魔物因厭惡異味而逃跑。","以投射器发射，命中后会发出大范
围的异臭，使怪物因厌恶而逃跑。",,,,,,,,"ذخيرة لنبلة المعصم تُطلق رائحة قوية
عند الاصطدام، ما يجعل الوحوش
المحيطة تلوذ بالفرار.",,,,,,,,,,,"Munición de eslinga que emite un
olor penetrante al impactar.
Repele a los monstruos cercanos."
b95e7df2-2921-4821-b202-b2241e0ad533,4253496463,Item_IT_467,スリンガー重打撃弾,Heavy Blunt Pod,Capsule contondante lourde,Baccello impatto forte,Schwere Stumpfkapsel,Cápsula contundente pesada,Тяж. ударный снаряд,Ciężki obuchowy strąk,,,Cápsula Contundente Pesada,슬링어 중타격탄,投射器重打擊彈,投射器重打击弹,,,,,,,,كبسولة ثقيلة غير حادة,,,,,,,,,,,Cápsula impacto pesada
7eb89034-4478-4832-8c7c-96d8a4621350,3878448567,Item_IT_EXP_467,"スリンガーに装填して発射する。
着弾した場所に高威力の
打撃ダメージを与える。","Slinger ammo that inflicts
massive blunt damage where
it lands.","Munition pour fronde qui inflige
d'importants dégâts contondants
dans la zone d'impact.","Munizioni per la fionda
che infliggono gravi danni
contundenti dove colpiscono.","Schleudermunition, die beim
Einschlag enormen stumpfen
Schaden verursacht.","Munición de eslinga capaz
de infligir un gran daño
contundente al impactar.","Снаряд для самострела,
наносит огромный ударный
урон при попадании.","Amunicja do procy zadająca
ogromne obrażenia obuchowe
w miejscu trafienia.",,,"Munição de atiradeira que causa
dano contundente imenso onde
acerta.","슬링어에 장전해서 발사한다.
착탄 지점에 높은 위력의
타격 대미지를 부여한다.","投射器彈藥，會對命中位置造成
高威力的打擊傷害。","装填到投射器后发射。会对命中位
置造成高威力的打击伤害。",,,,,,,,"ذخيرة نبلة المعصم التي تسبب
ضررًا هائلًا في المكان
الذي تصيبه.",,,,,,,,,,,"Munición de eslinga capaz
de infligir un gran daño
contundente al impactar."
98340dee-bbeb-43a7-8b62-b4dfb74c58b9,1668215821,Item_IT_468,スリンガー重斬裂弾,Heavy Slicing Pod,Capsule tranchante lourde,Baccello taglio forte,Schwere Abtrennkapsel,Cápsula cortante pesada,Тяж. рубящий снаряд,Mocno tnący strąk,,,Cápsula Cortante Pesada,슬링어 중참렬탄,投射器重斬裂彈,投射器重斩裂弹,,,,,,,,كبسولة القطع الثقيلة,,,,,,,,,,,Cápsula cortante pesada
4cc3f207-c7f7-441a-a806-eff435b399e9,4218255566,Item_IT_EXP_468,"スリンガーに装填して発射する。
着弾した場所に高威力の
切断ダメージを与える。","Slinger ammo that inflicts
massive severing damage where
it lands.","Munition pour fronde qui inflige
d'importants dégâts tranchants dans
la zone d'impact.","Munizioni per la fionda
che infliggono gravi danni
da taglio dove colpiscono.","Schleudermunition, die beim
Einschlag enormen Abtrenn-
schaden verursacht.","Munición de eslinga capaz
de infligir un gran daño
cortante al impactar.","Снаряд для самострела,
наносит рубящий урон
при попадании.","Amunicja do procy zadająca
ogromne obrażenia w miejscu
trafienia.",,,"Munição de atiradeira que causa
dano cortante massivo onde acerta.","슬링어에 장전해서 발사한다.
착탄 지점에 높은 위력의
절단 대미지를 부여한다.","投射器彈藥，會對命中位置造成
高威力的切斷傷害。","装填到投射器后发射。会对命中位
置造成高威力的切断伤害。",,,,,,,,"ذخيرة نبلة المعصم التي تسبب
ضرر قطع كبيرًا في المكان
الذي تصيبه.",,,,,,,,,,,"Munición de eslinga capaz
de infligir un gran daño
cortante al impactar."
51a32d16-24fc-42fa-8b8c-287cc1953789,1668590760,Item_IT_488,ブブラチカの堅殻,Bulaqchi Carapace,Cuirasse Bulaqchi,Bulaqchi: carapace,Bulaqchi-Rückenpanzer,Coraza de Bulaqchi,Панцирь булакчи,Karapaks Bulaqchi,,,Carapaça de Bulaqchi,브브라치카의 견갑각,血刺蟲的堅殼,血盗虫的坚壳,,,,,,,,درقة بولاقشي,,,,,,,,,,,Caparazón de Bulaqchi
cd73419a-1a94-48a1-a150-beae09507a68,707996801,Item_IT_EXP_488,"ブブラチカの上質な甲殻。
加工のしやすさはそのままに、
より耐久性が増した良質な素材。","A high-quality Bulaqchi
carapace. Easy to process
and incredibly tough.","Belle cuirasse de Bulaqchi.
Elle est facile à utiliser et
extrêmement robuste.","Carapace di alta qualità di
Bulaqchi. Facile da lavorare
e molto resistente.","Ein hochwertiger Bulaqchi-Rücken-
panzer. Einfach zu verarbeiten
und äußerst robust.","Coraza de Bulaqchi de gran
calidad. Tan fácil de procesar
como resistente.","Качественный карапакс булакчи.
Очень прочный, но при этом легко
поддаётся обработке.","Wysokiej jakości karapaks
Bulaqchi. Łatwy w obróbce
i niesamowicie wytrzymały.",,,"Carapaça de Bulaqchi de alta qualidade.
Fácil de processar e extremamente
resistente.","브브라치카의 질 좋은 갑각.
여전히 가공하기 쉽지만
내구성이 좋아진 양질의 소재.","血刺蟲的優質甲殼。不但保留了容易
加工的特質，耐久度更變高了，
是優質素材。","血盗虫的优质甲壳。在保持了原有
的易加工特性的同时增强了耐久性，
是十分优质的素材。",,,,,,,,"هيكل عالي الجودة من (بولاقشي). يجمع بين سهولة الاستخدام
والقوة الشديدة.",,,,,,,,,,,"Caparazón de alta calidad de un
Bulaqchi. Es fácil de procesar
y también muy duro."
1e9b6c8c-50e5-40ee-88b7-18f17fc92199,2606672513,Item_IT_490,モンスターの濃汁,Monster Broth,Bouillon de monstre,Brodo di mostro,Monsterbrühe,Caldo de monstruo,Бульон из монстра,Wywar z potwora,,,Caldo de Monstro,몬스터의 농즙,魔物濃液,怪物浓液,,,,,,,,مرق الوحش,,,,,,,,,,,Caldo de monstruo
0c9ae8e9-56cd-4c5f-b7a5-83d2e55361a1,3419011883,Item_IT_EXP_490,"モンスターの体液の、さらに
濃い部分だけをすくった汁。
かなり濃厚。","A broth made from only the
thickest of a monster's
juices. Quite rich.","Riche brouet à base de fluides
épais extraits de monstres.","Un brodo fatto solo con
i più densi succhi di un
mostro. Molto nutriente.","Eine Brühe aus den dicksten
Monstersäften. Sie ist sehr
gehaltvoll.","Un caldo hecho únicamente
con los jugos más densos
de un monstruo. Muy espeso.","Бульон из самых густых
телесных соков монстров.
Весьма питательный.","Wywar z najgęstszych płynów
ustrojowych potworów.
Bogaty w składniki.",,,"Caldo suculento feito com
os sumos mais espessos de
monstros. Delícia.","몬스터의 체액 중 아주 진한
부분만 건져 올린 액체.
꽤 찐득하다.","在魔物體液中將較濃部分提取而成
的液體，非常濃稠。","在怪物体液中进一步精选，将比较
浓厚的部分提取而成的汁液。相当
浓稠。",,,,,,,,"حساء يُصنع فقط
من أثخن عصارات
الوحش. وهو غنيٌ جدًا.",,,,,,,,,,,"Un caldo hecho únicamente
con los jugos más densos
de un monstruo. Muy espeso."
f257a03c-a03c-4a8b-a370-a37996cac9e9,2657466643,Item_IT_491,タリオスの上鱗,Talioth Scale+,Écaille Talioth +,Talioth: scaglia+,Talioth-Schuppe+,Escama de Talioth+,Чешуя талиота+,Łuska Taliotha+,,,Escama de Talioth+,탈리오스의 비늘+,銳猛龍的上鱗,钳速龙的上等鳞,,,,,,,,قشرة تاليوث+,,,,,,,,,,,Escama de Talioth+
51f18fd0-72a0-4de7-af66-db380c812537,4053802269,Item_IT_EXP_491,"タリオスの上質な鱗。
激しい争いを生き抜くため無骨な
姿のまま、より堅牢に発達した。","A high-quality Talioth scale.
Built to survive fierce battles,
but still not much to look at.","Écaille Talioth de grande qualité, assez
solide pour résister à des combats
féroces, mais d'un aspect peu raffiné.","Scaglia di Talioth di qualità.
Sopravviverà a molte battaglie
feroci, ma non ha molto fascino.","Eine hochwertige Talioth-Schuppe,
die heftige Kämpfe überstehen
kann, aber nicht viel hermacht.","Escama de calidad de un Talioth.
Resistente en los combates, pero
el aspecto no es nada especial.","Качественная чешуя талиота.
Уцелела в бесчисленных сражениях,
но выглядит всё так же неказисто.","Wysokiej jakości łuska Taliotha.
Wytrzyma wiele zaciętych bitew,
ale nie jest zbyt wyględna.",,,"Escama de alta qualidade de
Talioth. De aparência simples,
mas sobrevive a batalhas ferozes.","탈리오스의 질 좋은 비늘.
격렬한 싸움에서 살아남으려
거칠고 튼튼하게 발달했다.","銳猛龍的優質鱗片。為了在激烈的
競爭中存活，鱗片保留了樸實的
外表，但變得更堅固。","钳速龙的优质鳞片。为了在激烈的
竞争中存活，鳞片保持了粗犷的外
表，但进化得更加坚固。",,,,,,,,"قشرة عالية الجودة من (تاليوث).
قوية لتنجو من المعارك الشرسة،
ولكن مظهرها ليس سارًا.",,,,,,,,,,,"Escama de alta calidad de un Talioth.
Con suficiente resistencia para
el combate, pero no es la gran cosa."
071491fa-324d-4026-874a-202b6825c9a1,714025838,Item_IT_492,翼竜の上皮,Wingdrake Hide+,Peau de drake ailé +,Pterowyvern: pelle+,Flugdrachen-Haut+,Piel de dracoalado+,Шкура крылатого ящера+,Skóra skrzydłosmoka+,,,Couro de Dracoalado+,익룡의 가죽+,翼龍的上皮,翼龙的上等皮,,,,,,,,جلد وينغدرايك+,,,,,,,,,,,Piel de dracoalado+
e4f8be46-1c55-43b7-ba76-1490b5eec972,2628475603,Item_IT_EXP_492,"翼竜種から採れる上質な皮。
扱いやすい材質に加え、
強靭さも兼ねそなえている。","A rare material carved from
wingdrakes. It's both tough and
easy to work with.","Matériau rare issu d'un drake ailé.
À la fois solide et facile à travailler.","Materiale raro ricavato dagli
pterowyvern. È duro ma
facile da lavorare.","Seltenes Material vom Zerlegen
von Flugdrachen. Fest und
leicht zu verarbeiten.","Material poco común extraído de
dracoalados. Es muy resistente
y fácil de trabajar.","Редкий материал, полученный
с крылатого ящера. Весьма прочен,
но при этом легко обрабатывается.","Rzadki materiał wycinany
ze skrzydłosmoków. Jest zarówno
trudny, jak i łatwy w użyciu.",,,"Material raro talhado de
dracoalados. É ao mesmo tempo
resistente e fácil de manusear.","익룡종에게서 얻는 질 좋은
가죽. 다루기 쉬운 재질이며
튼튼함까지 겸비했다.","從翼龍種身上採集的優質皮。材質
不但容易使用，更兼具強韌性。","从翼龙种身上采集的优质外皮。不
仅质地易于加工，而且强韧度也十
分出色。",,,,,,,,"مادة نادرة مقطوعة
من الوايفرن.
قوية وسهلة التشكيل.",,,,,,,,,,,"Material raro extraído de
dracoalados. Es muy resistente
y fácil de trabajar."
477bb8d2-4b8e-495b-83d5-26c0f077d693,2290390506,Item_IT_528,ゴム質の皮,Rubbery Hide,Peau élastique,Pelle gommosa,Gummihaut,Piel elástica,Эластичная шкура,Gumowata skóra,,,Couro Borrachudo,고무질가죽,橡膠質的皮,橡胶质的皮,,,,,,,,جلد مطاطي,,,,,,,,,,,Piel gomosa
6c21b4a9-5c16-44dc-ad67-b71139590191,1908853217,Item_IT_EXP_528,"ネルスキュラが被っている皮。
弾力性が高く、電気にも強い。
別のモンスターの皮と思われる。","Elastic, electricity-resistant hide
worn by a Nerscylla. Thought
to be from another monster.","Peau élastique et résistante à
l'électricité portée par une Nerscylla.
Provient sûrement d'un autre monstre.","Pelle resistente all'elettricità
ed elastica indossata da un Nerscylla.
Si crede sia di un altro mostro.","Eine Nerscylla trug diese elastische
und stromisolierende Haut. Sie ist
wohl von einem anderen Monster.","La piel elástica y resistente a la
electricidad de un Nerscylla.
Se cree que es de otro monstruo.","Эластичная электростойкая шкура,
снятая с нерскиллы. Вероятно,
принадлежала другому монстру.","Elastyczna, odporna na elektryczność
skóra Nerscylli. Uważano, że należy
do innego potwora.",,,"Couro resistente à eletricidade
e elástico usado pela Nerscylla.
Dizem ser de outro monstro.","네르스큐라가 덮어쓴
탄력 있고 전기에 강한 가죽.
다른 몬스터의 가죽인 듯하다.","影蜘蛛披在身上的皮，彈性高又抗電。
應該是其他魔物的皮。","影蜘蛛披在身上的皮，弹性颇高，
耐电性强。应该是其他怪物的皮。",,,,,,,,"جلد مطاطي مقاوم للكهرباء
يرتديه (نيرسكيلا).
يُعتقد أنه جلد وحش آخر.",,,,,,,,,,,"Piel elástica y aislante, que
lleva un Nerscylla. Se cree
que es de otro monstruo."
45049241-e2d0-4f40-aae5-997761e89e3c,3889756657,Item_IT_529,ゴム質の上皮,Rubbery Hide+,Peau élastique +,Pelle gommosa+,Gummihaut+,Piel elástica+,Эластичная шкура+,Gumowata skóra+,,,Couro Borrachudo+,고무질가죽+,橡膠質的上等皮,橡胶质的上等皮,,,,,,,,جلد مطاطي+,,,,,,,,,,,Piel gomosa+
a6efc12e-4302-48e5-9081-60c03efcbb7e,4045746303,Item_IT_EXP_529,"ゲリョスの上質な皮。
弾力性が増し、ボリューミーな
質感が妙にここち良い。","The quality hide of a Gypceros.
The baggy, stretchy feel of it is
oddly pleasing to the wearer.","Belle peau de Gypceros.
Ample, extensible et
étrangement agréable à porter.","Pelle pregiata di Gypceros. La
consistenza floscia ed elastica
piace molto a chi la indossa.","Eine hochwertige Gypceros-Haut.
Die gummiartige Konsistenz fühlt
sich seltsam angenehm an.","La piel de calidad de un Gypceros.
La sensación holgada y elástica es
extrañamente agradable.","Превосходная шкура гипцероса.
Мешковатая, эластичная
и удивительно приятная на ощупь.","Wysokiej jakości skóra Gypcerosa.
Luźny, elastyczny materiał jest dziwnie
przyjemny dla noszącej go osoby.",,,"Um couro de Gypceros superior.
A sensação elástica e folgada é
agradável para quem o veste.","게리오스의 질 좋은 가죽.
탄력 넘치고 볼륨 있는 질감이
은근히 기분 좋다.","毒怪鳥的優質皮。彈性更好且
質感寬鬆，讓人感到異常舒適。","毒怪鸟的优质外皮。弹性更强，丰
盈的质感让人感到异常舒适。",,,,,,,,"جلد (جيبسيروس) عالي الجودة.
ملمسه المطاطي والفضفاض يمنح مرتديه
شعورًا غريبًا بالراحة.",,,,,,,,,,,"Piel de calidad de un Gypceros.
Holgada y elástica, extrañamente
agradable para quien la porte."
4f0ba03e-4722-4723-85ce-65c200b2bf19,3916400370,Item_IT_530,毒怪鳥の翼,Gypceros Wing,Aile Gypceros,Gypceros: ala,Gypceros-Flügel,Ala de Gypceros,Крыло гипцероса,Skrzydło Gypcerosa,,,Asa de Gypceros,독괴조의 날개,毒怪鳥的翼,毒怪鸟的翼,,,,,,,,جناح جيبسيروس,,,,,,,,,,,Ala de Gypceros
e915ccbe-38ac-4858-8bbb-8d415647f366,1638607085,Item_IT_EXP_530,"ゲリョスの上質な翼膜。
絶縁性と耐毒性に加え、
伸縮性にも優れている。","A quality Gypceros wing membrane.
Offers the same shock and poison
protection—now with comfy stretch!","Membrane d'aile de Gypceros de
qualité. Elle protège de l'électricité
et du poison et est très élastique.","Membrana alare pregiata di
Gypceros. Offre protezione da
impatti e veleno, ma con comodità!","Hochwertige Flügelmembran eines
Gypceros. Schützt vor Stößen und
Gift und ist angenehm elastisch!","Membrana de calidad de ala de un
Gypceros. Otorga protección contra
electricidad y veneno. ¡Elástica!","Превосходная перепонка крыла
гипцероса. Эластична и к тому же
устойчива к электричеству и ядам.","Wysokiej jakości błona skrzydłowa
Gypcerosa. Oferuje tę samą ochronę
przed wstrząsami i trucizną.",,,"Membrana de asa de Gypceros superior.
Provê a mesma proteção contra choque
e veneno, mas agora com elasticidade!","게리오스의 질 좋은 익막.
본래의 절연성과 내독성에 더해
뛰어난 신축성까지 가졌다.","毒怪鳥的優質翼膜。既絕緣又耐毒，
彈性亦非常優秀。","毒怪鸟的优质翼膜。除了具备绝缘
性与耐毒性，弹性也非常优秀。",,,,,,,,"غشاء جناح (جيبسيروس) عالي الجودة.
يوفر نفس الحماية ضد الصدمات والسم،
كما أنه يتمتع بمرونة مريحة!",,,,,,,,,,,"Membrana de ala de calidad de un
Gypceros. Aislante, elástica, y
resistente al veneno."
9a768566-521d-4b9a-8b8f-7d5f2ece8d56,1980826501,Item_IT_531,毒怪鳥の頭,Gypceros Head,Tête Gypceros,Gypceros: testa,Gypceros-Kopf,Cabeza de Gypceros,Голова гипцероса,Głowa Gypcerosa,,,Cabeça de Gypceros,독괴조의 머리,毒怪鳥的頭,毒怪鸟的头,,,,,,,,رأس جيبسيروس,,,,,,,,,,,Cabeza de Gypceros
1003bcc7-a16a-49da-80fa-98389776d946,564571962,Item_IT_EXP_531,"ゲリョスの頭。
ユニークな形をしており、
愛好家にはたまらない一品。","The uniquely shaped head of
a Gypceros. A must-have for
Gypceros lovers!","Tête de Gypceros à la forme
unique. Incontournable
pour les passionnés !","Inconfondibile testa di Gypceros.
Un pezzo da collezione per gli
appassionati di questo mostro!","Der einzigartig geformte Kopf
eines Gypceros.
Ein Muss für jeden Kenner!","La particular cabeza de un
Gypceros. ¡Todo amante de
los Gypceros debe tener una!","Голова гипцероса необычной
формы. Любой поклонник
гипцеросов обзавидуется!","Wyjątkowo ukształtowana głowa
Gypcerosa. Pozycja obowiązkowa
dla jego miłośników!",,,"Uma cabeça de Gypceros com formato
único. Obrigatória para os amantes
de Gypceros!","게리오스의 머리.
모양이 독특해서
애호가들은 사족을 못 쓴다.","毒怪鳥的頭。外型獨特，是收藏家們
熱愛的逸品。","毒怪鸟的头。形状独特，是收藏家
们的心头好。",,,,,,,,"رأس (جيبسيروس)
ذو الشكل الفريد.
لا غنى عنه لعشاق (جيبسيروس)!",,,,,,,,,,,"Particular cabeza de un Gypceros.
¡Todo amante de los Gypceros
debe tener una!"
3c8b534c-a15b-46d7-9d77-b88ef1e5e279,3212969098,Item_IT_532,毒怪鳥の尻尾,Gypceros Tail,Queue Gypceros,Gypceros: coda,Gypceros-Schwanz,Cola de Gypceros,Хвост гипцероса,Ogon Gypcerosa,,,Cauda de Gypceros,독괴조의 꼬리,毒怪鳥的尾巴,毒怪鸟的尾巴,,,,,,,,ذيل جيبسيروس,,,,,,,,,,,Cola de Gypceros
9b7535c3-c8a6-4033-b7bd-a2b40401f580,353872680,Item_IT_EXP_532,"ゲリョスの尻尾。ゲリョスの身体で
特に伸縮性が高い部位で、そのまま
では傷をつけることすら困難。","The tail of a Gypceros. The most
pliant body part, and thus the
most difficult part to damage.","Queue de Gypceros, très souple
et donc très résistante.","Coda di un Gypceros. La parte
del corpo più flessibile e
quindi più difficile da ferire.","Ein Gypceros-Schwanz. Der bieg-
samste und damit am schwersten
zu beschädigende Körperteil.","La cola de un Gypceros. Es la parte
del cuerpo más flexible y, por
tanto, la más complicada de dañar.","Хвост гипцероса. Самая гибкая
часть тела монстра, по которой
сложнее всего попасть.","Ogon Gypcerosa. Najbardziej 
elastyczna część ciała, przez co
najtrudniejsza do uszkodzenia.",,,"Cauda de Gypceros. A parte mais
flexível do corpo e, por isso,
a mais difícil de danificar.","게리오스의 꼬리. 게리오스의
몸에서도 특히 신축성이 좋은
부위라 상처를 내기도 힘들다.","毒怪鳥的尾巴。是毒怪鳥身上伸縮性
很高的部位，難以直接造成損傷。","毒怪鸟的尾巴。这是其身上弹性很
强的部位，直接攻击的话很难造成
损伤。",,,,,,,,"ذيل (جيبسيروس). الجزء الأكثر مرونة
في الجسم، وبالتالي الجزء الأصعب
لإلحاق الضرر به.",,,,,,,,,,,"La cola de un Gypceros. Es la
parte más flexible, y por tanto
la más difícil de dañar."
96b1c62a-1060-4e73-8ec9-69f9d23fd016,4262786187,Item_IT_533,毒怪鳥の狩猟証Ｓ,Gypceros Certificate S,Certificat Gypceros S,Gypceros: certificato S,Gypceros-Zertifikat S,Certificado Gypceros S,Сертификат S: гипцерос,Certyfikat Gypcerosa S,,,Certificado de Gypceros S,독괴조 사냥증 S,毒怪鳥狩獵證S,毒怪鸟狩猎证 S,,,,,,,,شهادة جيبسيروس S,,,,,,,,,,,Certificado de Gypceros S
d07730e0-eed0-4cbb-b89a-3ff46491add5,1324965611,Item_IT_EXP_533,"ゲリョスのクエストに成功した者に
与えられる、ギルドの証明書。
装備の作成に使用する。","A Guild certificate awarded to
those who have hunted a Gypceros.
Used to make equipment.","Certificat de la Guilde reçu pour
avoir chassé un Gypceros.
Sert à fabriquer de l'équipement.","Un certificato della Gilda per
chi ha cacciato un Gypceros.
Usato per creare equipaggiamento.","Ein Gildenzertifikat für jene,
die einen Gypceros erjagt haben.
Zur Ausrüstungsherstellung.","Certificado de gremio otorgado
al cazar a un Gypceros.
Se usa para fabricar equipamiento.","Сертификат Гильдии, выдаваемый
тем, кто одолел гипцероса. Нужен
для создания снаряжения.","Certyfikat Gildii przyznawany tym,
którzy upolowali Gypcerosa.
Używany do produkcji wyposażenia.",,,"Certificado da Guilda concedido para
aqueles que caçaram um Gypceros.
Usado para fazer equipamento.","게리오스 퀘스트를 성공한
자에게 주어지는 길드 증명서.
장비 제작에 사용.","公會的證書，會授予成功完成毒怪鳥
任務的人。可用於製作裝備。","公会颁发的证书，授予成功完成毒
怪鸟任务的人。可用于制作装备。",,,,,,,,"شهادة تمنحها الرابطة
لأولئك الذين اصطادوا (جيبسيروس).
تُستخدم لصنع المعدات.",,,,,,,,,,,"Certificado de gremio otorgado a
aquellos que cazaron un Gypceros.
Se emplea para fabricar equipo."
8b26c6d6-1940-4a90-a1bf-0c8520af0ce7,592459434,Item_IT_534,鳥竜玉,Bird Wyvern Gem,Gemme de wyverne rapace,Gemma wyvern rapace,Vogelwyvern-Stein,Gema de wyvern pájaro,Самоцв. пер. виверны,K. wiwerny ptasiej,,,Gema de Serpássaro,조룡옥,鳥龍玉,鸟龙玉,,,,,,,,جوهرة طير وايفرين,,,,,,,,,,,Gema de wyvern ave
ffb8e077-51c5-4230-af4e-3709df4f7cc0,3362733784,Item_IT_EXP_534,"鳥竜種から採れる貴重な玉。
他の鳥竜種素材よりは高価で
取引される。","A valuable gem that can be
harvested from bird wyverns. Said
to fetch a high price on the market.","Gemme de valeur extraite
de wyvernes rapaces.
Prix de revente élevé.","Gemma preziosa estraibile da
wyvern rapaci. Vendibile a
caro prezzo sul mercato.","Ein wertvoller Edelstein,
von Vogelwyvern gewonnen.
Er hat einen hohen Marktwert.","Gema valiosa que se extrae
de wyverns pájaro. Dicen que
tiene buen precio de venta.","Самоцвет, раньше принадлежал
пернатой виверне. На рынке
такой стоит недёшево.","Cenny klejnot, pozyskiwany
z ptasich wiwern. Podobno
osiąga wysoką cenę na rynku.",,,"Gema valiosa extraída de
serpássaros. Dizem que tem
alto preço no mercado.","조룡종에게서 얻을 수 있는
귀중한 구슬. 다른 조룡종
소재보다 비싸게 거래된다.","從鳥龍種身上採集的貴重寶玉。交易
價格比其他鳥龍種素材更高。","从鸟龙种身上取得的贵重宝玉。相
比其他鸟龙种素材，价值更高。",,,,,,,,"جوهرة ثمينة يمكن أخذها
من وايفرن شبيه بالطيور.
يقال إن سعرها عالٍ في السوق.",,,,,,,,,,,"Gema valiosa que se extrae
de wyverns ave. Dicen que
tiene buen precio de venta."
d8a6d96e-4752-48b3-a1c4-8930f6a36306,1350869010,Item_IT_535,狂走エキス,Dash Extract,Extrait de vitalité,Estratto sprint,Sprint-Extrakt,Extracto de poder,Рывков. экстракт,Zrywny ekstrakt,,,Ext. de Corrida,질주진액,急奔萃取液,狂奔精华,,,,,,,,مستخلص الاندفاع,,,,,,,,,,,Extracto de poder
39db5317-0f18-4f4d-82b2-a2013a5b568d,3524778878,Item_IT_EXP_535,"持久力が増す不思議なエキス。
一部のモンスターなどから採れる。","A mysterious substance
culled from certain monsters
that increases endurance.","Substance mystérieuse
tirée de certains monstres.
Accroît l'endurance.","Misteriosa sostanza
ricavabile da alcuni mostri.
Aumenta la resistenza.","Eine mysteriöse Substanz von
bestimmten Monstern.
Sie erhöht die Ausdauer.","Sustancia misteriosa sacada
de ciertos monstruos que
aumenta la resistencia.","Из тел некоторых монстров
можно извлечь субстанцию,
повышающую выносливость.","Tajemnicza substancja 
zbierana z niektórych potworów. 
Zwiększa wytrzymałość.",,,"Substância misteriosa obtida
de certos monstros. Aumenta
a disposição física.","일부 몬스터들에게서
채취할 수 있는 지구력을
늘려준다는 신기한 진액.","可增加持久力的神奇萃取液。可從
部分魔物身上採集到。","能够提升持久力的神奇精华。可以
从部分怪物身上采集到。",,,,,,,,"مادّة غامضة
مُستخلصة من وحوش معينة تزيد
من التحمّل.",,,,,,,,,,,"Sustancia misteriosa sacada
de ciertos monstruos que
aumenta la resistencia."
f7dbca19-13b8-498c-aa51-94a566741566,2117687190,Item_IT_578,ライトクリスタル,Lightcrystal,Cristal de lumière,Cristallo luce,Lichtkristall,Cristal reluciente,Кристалл света,Kryształ świetlny,,,Cristal de Luz,라이트크리스털,亮水晶,光水晶,,,,,,,,البلور الخفيف,,,,,,,,,,,Cristal reluciente
