guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Unused,Unused,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Arabic,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,LatinAmericanSpanish
343f4b31-f847-421c-9ebf-e12148653279,627416234,Item_IT_510,桃毛獣の尖爪,Congalala Claw+,Griffe Congalala +,Congalala: artiglio+,Congalala-Klaue+,Garra de Congalala+,Коготь конгалалы+,Pazur Kongalali+,,,Garra de Congalala+,도모수의 첨예발톱,桃毛獸王的尖爪,桃毛兽王的尖爪,,,,,,,,مخلب كونغالالا+,,,,,,,,,,,Garra de Congalala+
3904bc64-36d5-435a-8cfc-d03566af6137,1311699344,Item_IT_EXP_510,"ババコンガの鋭く伸びた爪。特に
気性の荒い個体から入手可能で、
長くて硬いので扱いが大変。","A long, hard, sharp claw from the
wildest of Congalala, and no less
tricky to manage than its source.","Griffe longue, dure et acérée du
Congalala le plus sauvage. Tout
aussi difficile à dompter.","Artiglio lungo, duro e affilato
di un Congalala selvaggio.
Arduo da gestire come il mostro.","Die lange, harte und scharfe Klaue
eines wilden Congalala. So schwer
zu handhaben wie ihr Besitzer.","Una garra afilada, larga y dura de
un Congalala salvaje. Igual de
difícil de manejar que su dueño.","Длинный, прочный и острый коготь
особо буйного конгалалы. С таким
материалом совладать непросто.","Długi, ostry pazur najdzikszej
Kongalali. Trudny do opanowania,
tak jak jego właściciel.",,,"Uma garra longa, dura e afiada do
mais selvagem dos Congalalas. Tão
difícil de lidar quanto a sua fonte.","바바콩가의 뾰족하고 긴 발톱.
유난히 사나운 개체가 가졌으며
길고 단단해 다루기 어렵다.","桃毛獸王的尖銳爪。可從個性特別
暴躁的個體身上獲得，既硬又長，
處理起來相當麻煩。","桃毛兽王的尖锐爪。只能从特别凶
暴的个体身上获得，又长又硬，很
难处理。",,,,,,,,"مخلب طويل وقوي وحاد من أكثر
وحوش (كونغالالا) جموحًا، والتعامل معه لا يقل صعوبة
عن التعامل مع مصدره.",,,,,,,,,,,"Garra afilada, larga y dura del
más salvaje Congalala. Igual de
difícil de manejar que su dueño."
1aff6b88-0d47-4040-9c34-7035055be723,1757260905,Item_IT_511,桃毛獣の鋭牙,Congalala Fang+,Croc Congalala +,Congalala: zanna+,Congalala-Reißzahn+,Colmillo de Congalala+,Зуб конгалалы+,Kieł Kongalali+,,,Presa de Congalala+,도모수의 예리이빨,桃毛獸王的銳牙,桃毛兽王的锐牙,,,,,,,,ناب كونغالالا+,,,,,,,,,,,Colmillo de Congalala+
9ad15ca3-26bb-441f-82ad-70f4065e7340,3975970762,Item_IT_EXP_511,"ババコンガの特に太い牙。かじる
ではなく、圧し潰すと形容できる
ほどの硬さと重さをもつ。","An extra large Congalala fang.
Its sturdiness is better suited
for crushing than tearing.","Énorme croc de Congalala.
Sa solidité convient mieux
au broyage qu'aux déchirures.","Zanna di Congalala molto grande.
È più adatta a spezzare le ossa
che a lacerare la carne.","Extrem großer Congalala-Reißzahn.
Eignet sich durch die Robustheit
eher zum Zermalmen als zum Reißen.","Colmillo de Congalala extragrande.
Su robustez permite ejercer presión
en lugar de desgarrar.","Большой и прочный зуб конгалалы.
Для разгрызания подходит больше,
чем для прокусывания.","Wyjątkowo duży kieł Kongalali.
Jego wytrzymałość lepiej nada się
do miażdżenia niż rozrywania.",,,"Presa extragrande de Congalala.
Sua resistência é ideal para
esmagar, em vez de rasgar.","바바콩가의 유난히 굵은 이빨.
무는 게 아니라 짓뭉갠다고
표현할 만큼 단단하고 무겁다.","桃毛獸王特別粗的牙齒。非常堅硬且
具重量，與其說是咬，用壓碎來形容
比較恰當。","桃毛兽王特别粗壮的牙齿。硬度与
重量惊人，与其说是咬，不如说是
碾碎目标更为恰当。",,,,,,,,"ناب (كونغالالا) كبير للغاية.
صلابته ملائمة للتحطيم أكثر من التقطيع.",,,,,,,,,,,"Colmillo de Congalala extragrande.
Su robustez es más útil para
aplastar que desgarrar."
b261f498-f18b-4f68-9c8a-b52d57b70eb9,3919992621,Item_IT_512,極彩色の剛毛,Vibrant Pelt+,Fourrure chatoyante +,Pelle vibrante+,Leuchtender Pelz+,Piel vibrante+,Яркая шкура+,Kolorowa skóra+,,,Pelica Vibrante+,극채색 억센털,極彩色的剛毛,极彩色的刚毛,,,,,,,,فرو حيوي+,,,,,,,,,,,Piel vibrante+
5f553067-7c45-4f2a-b7c1-deda4c949777,3648619051,Item_IT_EXP_512,"ババコンガの頭部の特に派手な毛。
長くボスの座に居座った証として、
王冠の如き威容を感じる…かも。
","Vibrant hair from a Congalala's head.
The tuft works as crown of sorts,
establishing its status as leader.","Poils éclatants de Congalala. La
touffe fait office de couronne,
indiquant son statut de chef.","Peli vibranti di una testa di
Congalala. Sono come una corona
che stabilisce il ruolo di capo.","Leuchtendes Congalala-Kopfhaar.
Das Haarbüschel dient als Krone
und kennzeichnet den Anführer.","Pelo vibrante de la cabeza de un
Congalala. La greña hace las veces
de corona, símbolo de su liderazgo.","Яркая шерсть с головы конгалалы.
Служит доказательством статуса
вожака.","Jaskrawe włosy z głowy Kongalali.
Ich kępka, niczym korona,
podkreśla jego przywództwo.",,,"Pelo vibrante da cabeça de um
Congalala. O tufo funciona como
coroa, marcando seu status de líder.","바바콩가 머리의 유난히 화려한
털. 오랫동안 보스였던 만큼
왕관 같은 위엄이 느껴질지도.","桃毛獸王頭部特別顯眼的毛。是多年
位居老大寶座的證明，能讓人感到如
王冠般的威儀……大概吧。","桃毛兽王头部格外华丽的毛。作为
常年占据首领之位的象征，这撮毛
有着王冠般的威严……大概吧。",,,,,,,,"شعر نابض من رأس (كونغالالا).
تبدو الخصلة كتاج من نوع ما،
مما يرسخ مكانته كزعيم.",,,,,,,,,,,"Pelo vibrante de la cabeza de un
Congalala, el cual hace de corona,
indicando su estatus de líder."
31dea2a5-dd7e-4fd3-b925-0634e3af3e57,2123465546,Item_IT_513,影蜘蛛の甲殻,Nerscylla Shell,Carapace Nerscylla,Nerscylla: corazza,Nerscylla-Panzer,Caparazón de Nerscylla,Оболочка нерскиллы,Skorupa Nerscylli,,,Casco de Nerscylla,영지주의 갑각,影蜘蛛的甲殼,影蜘蛛的甲壳,,,,,,,,صدفة نيرسكيلا,,,,,,,,,,,Coraza de Nerscylla
02c84b37-53f2-49b4-9945-a8b4094d2c80,4091343295,Item_IT_EXP_513,"ネルスキュラの外殻。
毒々しい模様が入っている。
ひときわ軽量なのが特徴。","The outer shell of a Nerscylla.
Extremely light, with a distinctly
aposematic coloration.","Carapace externe de Nerscylla.
Extrêmement légère et dotée d'une
couleur aposématique unique.","Corazza esterna di Nerscylla.
Molto leggera con una particolare
colorazione aposematica.","Der äußere Panzer einer Ner-
scylla. Äußerst leicht, mit einer
sehr aposematischen Färbung.","Caparazón exterior de un Nerscylla.
Es increíblemente ligero y presenta
una marcada coloración aposemática.","Лёгкая внешняя оболочка нерскиллы,
предупреждающая окраска которой
говорит о том, что монстр ядовит.","Zewnętrzna powłoka Nerscylli.
Niezwykle lekka, z wyraźnie
ostrzegawczym ubarwieniem.",,,"Casco externo de Nerscylla.
Muito leve e com uma coloração
bastante chamativa.","네르스큐라의 껍데기.
칙칙한 무늬가 새겨져 있다.
유달리 가벼운 것이 특징이다.","影蜘蛛的甲殼。花紋看上去就是身懷
劇毒，特徵是非常輕。","影蜘蛛的外壳。壳上的花纹看起来
毒性强烈，特点则是格外轻盈。",,,,,,,,"الصدفة الخارجية لـ(نيرسكيلا).
خفيفة للغاية بتلون تحذيري مميز.",,,,,,,,,,,"Coraza exterior de un Nerscylla.
Muy ligero y con una coloración
aposemática muy distintiva."
f73b9948-3494-4515-9e41-f73d9a7c8e10,2145239359,Item_IT_514,影蜘蛛の鋏角,Nerscylla Chelicera,Chélicère Nerscylla,Nerscylla: chela,Nerscylla-Kieferklaue,Tenaza de Nerscylla,Хелицера нерскиллы,Szczękoczułki Nerscylli,,,Quelícera de Nerscylla,영지주의 협각,影蜘蛛的鉗角,影蜘蛛的钳角,,,,,,,,زوائد نيرسكيلا المخلبية,,,,,,,,,,,Quelícero de Nerscylla
4d23994f-b707-4489-bd7f-02aa92542a31,1887087697,Item_IT_EXP_514,"ネルスキュラの口にある、
毒にまみれた伸縮自在のキバ。
扱いは非常に難しい。","The retractable venomous fang of
a Nerscylla. Handle with care!","Croc venimeux rétractable
d'une Nerscylla. À manipuler
avec précaution !","Zanna velenosa retrattile
di un Nerscylla.
Maneggiare con cura!","Der einziehbare Giftzahn einer
Nerscylla. Er ist mit Vorsicht zu
handhaben.","Colmillo venenoso retráctil
de un Nerscylla. ¡Manipúlalo
con cuidado!","Выдвижной ядовитый клык
нерскиллы. Будьте с ним
предельно осторожны!","Wysuwany, jadowity kieł Nerscylli.
Zachowaj ostrożność!",,,"A presa venenosa e retrátil
de uma Nerscylla.
Manuseie com cuidado!","네르스큐라의 입에 달린
신축성이 좋은 독 송곳니.
다루기가 매우 어렵다.","影蜘蛛口中的牙齒。沾滿毒液且伸縮
自如，是非常難處理的素材。","长在影蜘蛛口部，沾满毒液且能自
由伸缩的獠牙。加工难度极高。",,,,,,,,"الناب السام القابل للسحب
لوحش (نيرسكيلا).
عليك التعامل معه بحذر!",,,,,,,,,,,"Colmillo venenoso retráctil
de un Nerscylla.
¡Manipular con cuidado!"
d4aace22-f652-4df3-bdfd-5396035e02e6,3414720307,Item_IT_515,影蜘蛛の爪,Nerscylla Claw,Griffe Nerscylla,Nerscylla: artiglio,Nerscylla-Klaue,Garra de Nerscylla,Коготь нерскиллы,Pazur Nerscylli,,,Garra de Nerscylla,영지주의 발톱,影蜘蛛的爪,影蜘蛛的爪,,,,,,,,مخلب نيرسكيلا,,,,,,,,,,,Garra de Nerscylla
8d7e75b8-65ae-458d-9a3f-2a1b3aab0a15,2247127626,Item_IT_EXP_515,"ネルスキュラの爪。影蜘蛛特有の
素早い攻撃は、その軽さゆえ。
先は鎌状で、斬れ味も鋭い。","A lightweight, scythe-like claw
that enables the Nerscylla's
swift and deadly attacks.","Griffe légère en forme de faux.
Permet à la Nerscylla d'infliger
des coups rapides et mortels.","Un artiglio leggero e a forma di
falce che permette al Nerscylla
di sferrare attacchi letali.","Eine leichte Sensenklaue, mit der
Nerscylla schnelle und tödliche
Angriffe ausführen können.","Garra ligera y en forma de guadaña
de un Nerscylla, que le permite
atacar con rapidez y letalidad.","Лёгкий коготь, напоминающий
косу. Быстрое и смертоносное
оружие нерскиллы.","Lekki, przypominający kosę
pazur, który umożliwia Nerscylli
szybkie i śmiercionośne ataki.",,,"Garra leve em forma de foice que
proporciona os ataques rápidos e
mortais de uma Nerscylla.","네르스큐라의 예리한 낫 모양
발톱. 영지주 특유의 재빠른
공격은 발톱이 가벼운 덕분.","影蜘蛛的爪。相當輕盈，讓影蜘蛛能
使出其獨有的高速攻擊。尖端呈鐮刀
狀，鋒利無比。","影蜘蛛的爪子。十分轻盈，让影蜘
蛛能使出特有的高速攻击。尖端呈
镰刀状，锋利度极高。",,,,,,,,"مخلب خفيف الوزن يشبه المنجل
يسمح لوحش (نيرسكيلا)
بشن هجمات سريعة ومميتة.",,,,,,,,,,,"Garra liviana en forma de guadaña
de un Nerscylla que le permite
atacar con rapidez y letalidad."
06a37510-1f14-4697-90dc-714968400102,53922447,Item_IT_516,影蜘蛛の棘,Nerscylla Spike,Pointe Nerscylla,Nerscylla: spuntone,Nerscylla-Stachel,Púa de Nerscylla,Шип нерскиллы,Kolec Nerscylli,,,Cravo de Nerscylla,영지주의 가시,影蜘蛛的棘,影蜘蛛的棘,,,,,,,,شوكة نيرسكيلا,,,,,,,,,,,Púa de Nerscylla
62f875bf-8b0a-4982-89de-de6e6647c9db,2608290835,Item_IT_EXP_516,"ネルスキュラの背中にある棘。
毒腺が仕込まれており、巣の下を
通る獲物に毒を浴びせる。","A dorsal spike and poison sac used
to drip poison onto prey passing
under the Nerscylla's nest.","Pointe dorsale et poche à poison
de Nerscylla. Arrose les proies
passant sous son nid.","Spuntone dorsale e sacca venefica
usati per abbattere le prede che
passano sotto un nido di Nerscylla.","Ein Rückenstachel samt Giftbeutel,
mit dem die Nerscylla Beute unter
ihrem Nest vergiften kann.","Púa dorsal y vesícula de veneno
con la que el Nerscylla rocía a
quienes deambulen bajo su nido.","Спинной шип с ядовитой железой
нужен нерскилле для опрыскивания
ядом жертв под своим гнездом.","Kolec grzbietowy i worek z trucizną,
używane do skapywania trucizny na
ofiarę mijającą gniazdo Nerscylli.",,,"Espinho dorsal e glândula venenosa
usados para encharcar presas que
passam sob o ninho da Nerscylla.","네르스큐라의 등에 달린 가시.
독샘이 들어 있어 거미줄 밑을
지나가는 사냥감을 중독시킨다.","影蜘蛛背上的棘。內藏毒腺，用來
對經過巢下的獵物噴灑毒液。","影蜘蛛背上的棘。内藏毒腺，能对
经过巢穴下方的猎物喷洒毒液。",,,,,,,,"شوكة ظهرية وكيس سم يُستخدمان
لتقطير السم على الفرائس التي
تمر من تحت عش (نيرسكيلا).",,,,,,,,,,,"Púa dorsal y vesícula de veneno
con la que el Nerscylla rocía a
quienes deambulen bajo su nido."
a65d6d98-a936-4c3e-9762-2a85113a55db,3625869819,Item_IT_517,影蜘蛛の狩猟証,Nerscylla Certificate,Certificat Nerscylla,Nerscylla: certificato,Nerscylla-Zertifikat,Certificado Nerscylla,Сертификат: нерскилла,Certyfikat Nerscylli,,,Certificado de Nerscylla,영지주 사냥증,影蜘蛛狩獵證,影蜘蛛狩猎证,,,,,,,,شهادة نيرسكيلا,,,,,,,,,,,Certificado de Nerscylla
936cea85-7cf0-4ca7-ae2a-a5fd2b155e78,2688844231,Item_IT_EXP_517,"ネルスキュラのクエストに成功した
者に与えられる、ギルドの証明書。
装備の作成に使用する。","A Guild certificate awarded to
those who have hunted a Nerscylla.
Used to make equipment.","Certificat de la Guilde reçu pour
avoir chassé une Nerscylla.
Sert à fabriquer de l'équipement.","Un certificato della Gilda per
chi ha cacciato un Nerscylla.
Usato per creare equipaggiamento.","Gildenzertifikat für das Erjagen
einer Nerscylla.
Zur Ausrüstungsherstellung.","Certificado de gremio otorgado
al cazar a un Nerscylla.
Se usa para fabricar equipamiento.","Сертификат Гильдии, выдаваемый
тем, кто одолел нерскиллу. Нужен
для создания снаряжения.","Certyfikat Gildii przyznawany tym,
którzy upolowali Nerscyllę.
Używany do produkcji wyposażenia.",,,"Certificado da Guilda concedido
a quem caçou uma Nerscylla.
Usado para fazer equipamento.","네르스큐라 퀘스트를 성공한
자에게 주어지는 길드 증명서.
장비 제작에 사용.","公會的證書，會授予成功完成影蜘蛛
任務的人。可用於製作裝備。","公会颁发的证书，授予成功完成影
蜘蛛任务的人。可用于制作装备。",,,,,,,,"شهادة تمنحها الرابطة
لأولئك الذين اصطادوا (نيرسكيلا).
تُستخدم لصنع المعدات.",,,,,,,,,,,"Certificado de gremio otorgado a
quienes cazaron un Nerscylla.
Se emplea para fabricar equipo."
e390312e-113a-40b7-a806-7ecffda20b71,785320758,Item_IT_518,影蜘蛛の堅殻,Nerscylla Carapace,Cuirasse Nerscylla,Nerscylla: carapace,Nerscylla-Rückenpanzer,Coraza de Nerscylla,Панцирь нерскиллы,Karapaks Nerscylli,,,Carapaça de Nerscylla,영지주의 견갑각,影蜘蛛的堅殼,影蜘蛛的坚壳,,,,,,,,درع نيرسكيلا,,,,,,,,,,,Caparazón de Nerscylla
b9e888f1-1a55-4160-ae7f-2a34bfd29e5f,876690345,Item_IT_EXP_518,"ネルスキュラの堅い外殻。
その白い甲殻は女性からの需要が
高く、高級品扱いされている。","A sturdy Nerscylla carapace. The
porcelain-white material is highly
prized, particularly among women.","Cuirasse solide de Nerscylla.
Blanche comme de la porcelaine,
elle est très prisée par les femmes.","Carapace duro di Nerscylla.
Il materiale bianco porcellana è
molto apprezzato dalle donne.","Ein robuster Nerscylla-Panzer.
Das porzellanweiße Material ist
besonders bei Frauen begehrt.","Una robusta coraza de Nerscylla.
Popular entre las mujeres: se
considera un artículo de lujo.","Прочный панцирь нерскиллы.
Белоснежный материал, который
особенно нравится женщинам.","Solidny, biały karapaks Nerscylli.
Porcelanowo-biały materiał wysoko
ceniony, szczególnie wśród kobiet.",,,"Robusta carapaça de Nerscylla,
popular entre as mulheres e
tratada como material de luxo.","네르스큐라의 단단한 껍데기.
흰 갑각은 여성에게 수요가
높고, 고급품으로 취급받는다.","影蜘蛛的堅硬外殼。白色的甲殼相當
受女性青睞，被視為高級品。","坚硬的影蜘蛛外壳。白色的甲壳深
受女性青睐，被视为高级品。",,,,,,,,"صدفة (نيرسكيلا) متينة بيضاء،
 تحظى مادة الخزف الأبيض بتقدير
كبير، خاصة بين النساء.",,,,,,,,,,,"Coraza robusta de Nerscylla.
Popular entre las mujeres
y considerado un artículo de lujo."
f50f0287-abcf-4340-965b-bd01840eaf82,3239658713,Item_IT_519,影蜘蛛の鋭爪,Nerscylla Claw+,Griffe Nerscylla +,Nerscylla: artiglio+,Nerscylla-Klaue+,Garra de Nerscylla+,Коготь нерскиллы+,Pazur Nerscylli+,,,Garra de Nerscylla+,영지주의 예리발톱,影蜘蛛的銳爪,影蜘蛛的锐爪,,,,,,,,مخلب نيرسكيلا الحاد+,,,,,,,,,,,Garra de Nerscylla+
671e1b55-9799-4227-ab9e-4cbd9fa186f3,561882864,Item_IT_EXP_519,"ネルスキュラの鋭い爪。
暗闇から不意に襲ってくる爪の
被害者は、後を絶たない。","This keen Nerscylla claw lashes
out from the shadows to claim
an ever-growing list of victims.","Cette griffe acérée de Nerscylla
surgit de l'ombre pour faire
d'innombrables victimes.","Questo artiglio affilato di
Nerscylla scatta dalle ombre per
mietere l'ennesima vittima.","Diese scharfe Nerscylla-Klaue
schlägt aus den Schatten zu, um
ihre Opferzahl zu vergrößern.","Esta afilada garra de Nerscylla
arremete desde las sombras para
cobrarse un sinfín de víctimas.","Острые когти нерскиллы бьют
без промаха, лишь на мгновение
показываясь из тени.","Ostry pazur Nerscylli wyłania się
z mroku, by powiększać stale
rosnącą listę ofiar.",,,"Esta garra afiada de Nerscylla ataca
das sombras para aumentar uma
lista de vítimas interminável.","네르스큐라의 날카로운 발톱.
어둠 속에서 발톱으로 기습하여
희생자가 끊이지 않는다.","影蜘蛛的銳爪。這利爪總在黑暗中
襲來，受害者不勝枚舉。","影蜘蛛的锐利爪子。在黑暗中被此
爪突袭的受害者数不胜数。",,,,,,,,"يندفع مخلب (نيرسكيلا) الحاد هذا
من بين الظلال
لحصد أرواح لا حصر لها.",,,,,,,,,,,"Garra afilada de Nerscylla que
arremete desde las sombras para
cobrarse un sinfín de víctimas."
0f4fb700-f509-4a2a-9aa8-b8e22170b7d6,564912631,Item_IT_520,影蜘蛛の上棘,Nerscylla Spike+,Pointe Nerscylla +,Nerscylla: spuntone+,Nerscylla-Stachel+,Púa de Nerscylla+,Шип нерскиллы+,Kolec Nerscylli+,,,Cravo de Nerscylla+,영지주의 가시+,影蜘蛛的上棘,影蜘蛛的上等棘,,,,,,,,شوكة نيرسكيلا+,,,,,,,,,,,Púa de Nerscylla+
b2d3b0ed-ee90-4233-a126-73e3a88abb84,4252312207,Item_IT_EXP_520,"ネルスキュラの特に大きな棘。
猛毒が滴る棘は、鋭さよりも
毒袋に近い素材である。","An especially large Nerscylla
spike, prized more for its lethal
poison sac than its sharpness.","Très grande pointe de Nerscylla,
plus appréciée pour sa poche à
poison mortel que son tranchant.","Spuntone di Nerscylla enorme,
apprezzato più per la sacca
venefica che per l'affilatura.","Ein besonders großer Nerscylla-
Stachel, der mehr für sein Gift
als für die Spitze geschätzt wird.","Una enorme púa de Nerscylla,
más valiosa por su vesícula de
veneno letal que por su punzón.","Особо крупный шип, который ценен
не остротой, а смертоносным ядом
в скрытой внутри железе.","Szczególnie duży kolec Nerscylli
ceniony bardziej za woreczek wypełniony
śmiertelną trucizną niż za ostrość.",,,"Espinho especialmente grande de
Nerscylla, mais valorizado pelo
veneno letal do que pela afiação.","네르스큐라의 유난히 큰 가시.
맹독이 흐르는 가시는 실제로는
독주머니에 가까운 소재다.","影蜘蛛特大的棘。會滴落猛毒，比起
其銳利度，更適合用作毒袋。","影蜘蛛特别巨大的棘。棘上有猛毒
滴落，与其说是锐利，不如说更像
是装毒的袋子。",,,,,,,,"شوكة (نيرسكيلا) كبيرة للغاية،
تكمن أهميتها في كيس السم القاتل
أكثر من حدتها.",,,,,,,,,,,"Púa de Nerscylla especialmente grande,
más valiosa por su vesícula
de veneno letal que por su filo."
a8da1713-8eec-4663-820e-bd03374f975c,2108760789,Item_IT_521,影蜘蛛の狩猟証Ｓ,Nerscylla Certificate S,Certificat Nerscylla S,Nerscylla: certificato S,Nerscylla-Zertifikat S,Certificado Nerscylla S,Сертификат S: нерскилла,Certyfikat Nerscylli S,,,Certificado de Nerscylla S,영지주 사냥증 S,影蜘蛛狩獵證S,影蜘蛛狩猎证 S,,,,,,,,شهادة نيرسكيلا S,,,,,,,,,,,Certificado de Nerscylla S
0823cf19-2141-424d-95dc-64218778cd0f,723915239,Item_IT_EXP_521,"ネルスキュラのクエストに成功した
者に与えられる、ギルドの証明書。
装備の作成に使用する。","A Guild certificate awarded to
those who have hunted a Nerscylla.
Used to make equipment.","Certificat de la Guilde reçu pour
avoir chassé une Nerscylla.
Sert à fabriquer de l'équipement.","Un certificato della Gilda per
chi ha cacciato un Nerscylla.
Usato per creare equipaggiamento.","Gildenzertifikat für das Erjagen
einer Nerscylla.
Zur Ausrüstungsherstellung.","Certificado de gremio otorgado
al cazar a un Nerscylla.
Se usa para fabricar equipamiento.","Сертификат Гильдии, выдаваемый
тем, кто одолел нерскиллу. Нужен
для создания снаряжения.","Certyfikat Gildii przyznawany tym,
którzy upolowali Nerscyllę.
Używany do produkcji wyposażenia.",,,"Certificado da Guilda concedido
a quem caçou uma Nerscylla.
Usado para fazer equipamento.","네르스큐라 퀘스트를 성공한
자에게 주어지는 길드 증명서.
장비 제작에 사용.","公會的證書，會授予成功完成影蜘蛛
任務的人。可用於製作裝備。","公会颁发的证书，授予成功完成影
蜘蛛任务的人。可用于制作装备。",,,,,,,,"شهادة تمنحها الرابطة
لأولئك الذين اصطادوا (نيرسكيلا).
تُستخدم لصنع المعدات.",,,,,,,,,,,"Certificado de gremio otorgado a
quienes cazaron un Nerscylla.
Se emplea para fabricar equipo."
c53eb300-8955-4713-8fb3-df3e24a8e9af,2116666057,Item_IT_522,怪鳥の上鱗,Kut-Ku Scale+,Écaille Kut-Ku +,Kut-Ku: scaglia+,Kut-Ku-Schuppe+,Escama de Kut-Ku+,Чешуя кут-ку+,Łuska Kut-Ku+,,,Escama de Kut-Ku+,괴조의 비늘+,怪鳥的上鱗,怪鸟的上等鳞,,,,,,,,قشرة كوت-كو+,,,,,,,,,,,Escama de Kut-Ku+
6b37bb0c-0bec-43ed-9547-09a9627b65bc,2925675140,Item_IT_EXP_522,"イャンクックの上質な鱗。
大きさも厚さも、通常の鱗とは
一味違う高級感。","Quality scale from a Yian Kut-Ku.
Its size and weight make it even
more impressive than normal.","Belle écaille de Yian Kut-Ku.
Sa taille et son poids lui
donnent un air impressionnant.","Scaglia pregiata di Yian Kut-Ku.
La grandezza e il peso la
rendono ancor più incredibile.","Die hochwertige Schuppe eines
Yian Kut-Ku. Größe und Gewicht
lassen sie beeindruckend wirken.","Una escama de calidad de un
Yian Kut-Ku. Su tamaño y peso
le dan un toque impresionante.","Превосходная чешуя йан-кут-ку.
Тяжёлые и крупные чешуйки
выглядят просто роскошно.","Wysokiej jakości łuska z Yian Kut-Ku.
Jej rozmiar i waga nadają jej bardziej
ekstrawagancki charakter.",,,"Escama de Yian Kut-Ku superior.
Seu tamanho e peso dão a ela um
ar mais elegante que o normal.","얀쿡크의 질 좋은 비늘.
평범한 비늘과는 크기도 두께도
차원이 다른 고급품이다.","怪鳥的優質鱗片。無論尺寸和厚度
都與一般鱗片截然不同，高級感
滿溢。","怪鸟的优质鳞片。无论大小或是厚
度，都体现出一股与普通鳞片不同
的高级感。",,,,,,,,"قشرة عالية الجودة من (يان كوت-كو).
حجمها ووزنها يمنحانها
مظهرًا أفخم من المعتاد.",,,,,,,,,,,"Escama de calidad de un Yian
Kut-Ku. Su tamaño y peso la hace
más impresionante que una normal."
d44d2df8-547e-4e0d-8cee-13ee0b73c23f,2667745200,Item_IT_523,怪鳥の堅殻,Kut-Ku Carapace,Cuirasse Kut-Ku,Kut-Ku: carapace,Kut-Ku-Rückenpanzer,Coraza de Kut-Ku,Панцирь кут-ку,Karapaks Kut-Ku,,,Carapaça de Kut-Ku,괴조의 견갑각,怪鳥的堅殼,怪鸟的坚壳,,,,,,,,درقة كوت-كو,,,,,,,,,,,Caparazón de Kut-Ku
47dd5c72-edb4-4672-acfb-8b63e1cdcc93,817040293,Item_IT_EXP_523,"イャンクックの堅牢な甲殻。
どんな高熱に晒されようと、
鮮やかな赤は褪せることがない。","Unyielding Yian Kut-Ku carapace.
Its vivid red hue won't dim even
when exposed to intense heat.","Cuirasse de Yian Kut-Ku robuste.
Même une chaleur intense ne peut
ternir son éclat rouge vif.","Carapace rigido di Yian Kut-Ku.
Sfoggia un rosso vivo che
resiste anche al calore intenso.","Robuster Rückenpanzer eines Yian
Kut-Ku. Die rote Färbung wird auch
bei großer Hitze nicht schwächer.","Coraza de Yian Kut-Ku. Su tono
rojo intenso no se atenuará
ante altas temperaturas.","Огнестойкий панцирь йан-кут-ку.
Ярко-красный цвет не потускнеет
даже от самого сильного жара.","Niezłomny karapaks Yian Kut-Ku.
Jego żywy, czerwony kolor nie blaknie
nawet pod wpływem ostrego ciepła.",,,"Carapaça rígida de Yian Kut-Ku.
Seu vívido tom vermelho não se
abala mesmo sob calor intenso.","얀쿡크의 견고한 갑각. 아무리
높은 열에 노출돼도 선명한
붉은빛은 바래지 않는다.","怪鳥的堅固甲殼。不論暴露在何種
高溫下，鮮豔的紅色都不會褪去。","怪鸟的坚固甲壳。无论怎样的高温
炙烤都无法令它那鲜艳的赤红褪色。",,,,,,,,"صدفة (يان كوت-كو) صلبة.
لن يبهت لونها الأحمر الزاهي
حتى لو تعرضت لحرارة شديدة.",,,,,,,,,,,"Coraza firme de Yian Kut-Ku.
Su tono rojo intenso no se atenuará
ante altas temperaturas."
f28c87e4-1d32-48f9-975f-763cf02f53b7,1699147461,Item_IT_524,怪鳥の耳,Kut-Ku Ear,Oreille Kut-Ku,Kut-Ku: orecchio,Kut-Ku-Ohr,Oreja de Kut-Ku,Ухо кут-ку,Ucho Kut-Ku,,,Orelha de Kut-Ku,괴조의 귀,怪鳥的耳,怪鸟的耳,,,,,,,,أذن كوت-كو,,,,,,,,,,,Oreja de Kut-Ku
